-122.9499925 42.3080145 -71.3
-122.9494951 42.9538409 -78.07
-122.9474904 42.6251779 -77.22
-122.9428153 41.4281939 -115.05
-122.9428153 41.4281939 -115.06
-122.9428315 42.67068 -74.69
-122.9411544 42.4048456 -73.06
-122.9409938 42.7636776 -73.36
-122.9409844 42.4046816 -73.09
-122.940649 41.9075178 -118.14
-122.940479 41.9075178 -118.14
-122.9398339 42.7878472 -72.51
-122.9396452 41.428194 -116.59
-122.9394752 41.428194 -116.72
-122.9394911 42.661013 -76.31
-122.9391567 42.509512 -72.16
-122.9391582 42.562014 -72.35
-122.9373191 42.595847 -77.19
-122.9356476 41.8370206 -132.49
-122.9354776 41.8370206 -132.61
-122.9353152 41.5115254 -120.09
-122.9353152 41.5115254 -120.12
-122.9339943 42.9101747 -74.75
-122.9329819 42.3026818 -72.84
-122.9329819 42.3028488 -72.91
-122.9328051 41.5116934 -121.15
-122.9328051 41.5116934 -121.19
-122.9326498 41.9715193 -116.72
-122.9324898 41.9715193 -116.67
-122.9321447 41.2426962 -96.49
-122.9319747 41.2426962 -96.63
-122.9311452 41.5411919 -117.93
-122.9309752 41.5411919 -117.97
-122.9261452 41.5658615 -115.37
-122.9261455 41.6423599 -116.26
-122.9259852 41.5656935 -115.41
-122.9259855 41.6421919 -116.27
-122.9249969 42.5346782 -73.87
-122.9244934 42.8243454 -76.83
-122.9238342 42.9473399 -74.96
-122.9236633 42.8058448 -77.95
-122.9219815 42.301514 -72.97
-122.9219815 42.301514 -72.94
-122.921163 42.7793444 -81.41
-122.9199934 42.84401 -76.64
-122.9178236 42.890178 -70.42
-122.9171585 42.6018472 -78.66
-122.9164962 42.5205143 -75.18
-122.9154957 42.5051793 -75.53
-122.9128149 41.5836913 -115.43
-122.9128149 41.5840263 -116.18
-122.9114938 42.9548436 -79.95
-122.9109816 41.0640315 -110.6
-122.9109816 41.0641995 -110.6
-122.9109818 41.0806975 -95.41
-122.9094762 41.7945221 -129.98
-122.9094762 41.7945221 -130.01
-122.9079792 41.989685 -112.01
-122.9079792 41.989853 -112.14
-122.9078146 41.5366954 -116.43
-122.9078146 41.5366954 -116.45
-122.9078223 42.3615155 -76.45
-122.9078223 42.3615155 -76.47
-122.9069745 41.508528 -117.65
-122.9069745 41.508528 -117.66
-122.9063144 41.493692 -114.83
-122.9063144 41.493859 -114.87
-122.9061446 41.5510271 -118.59
-122.9059746 41.5510271 -118.59
-122.9045029 42.8630106 -77.72
-122.9036451 41.6951921 -121.86
-122.9034851 41.6951921 -121.77
-122.9026508 42.2968494 -74.87
-122.9024908 42.2966814 -74.86
-122.9011443 41.4815273 -109.06
-122.9011439 41.3623617 -120.79
-122.9009743 41.4815273 -109.15
-122.9009929 42.8816752 -76.24
-122.900486 42.5348465 -75.05
-122.9003266 42.5578454 -77.84
-122.8983054 41.7665231 -125.96
-122.8983054 41.7665231 -125.98
-122.8978148 41.6636918 -115.21
-122.8978148 41.6636918 -115.22
-122.8978154 41.7660241 -125.92
-122.8978154 41.7660241 -125.94
-122.8968146 41.5991942 -115.64
-122.8968146 41.5993582 -115.69
-122.896144 41.4570298 -100.25
-122.895984 41.4570298 -100.27
-122.8951465 41.8418541 -131.16
-122.8949865 41.8416901 -131.12
-122.8944745 41.5995262 -115.01
-122.8944745 41.5995262 -114.96
-122.8944747 41.6636918 -115.07
-122.8944747 41.6638588 -115.08
-122.893644 41.4568619 -100.51
-122.893474 41.4566939 -100.53
-122.8933103 41.0196978 -104.19
-122.8933103 41.0198648 -104.4
-122.8921449 41.7283564 -117.85
-122.8919749 41.7281894 -117.94
-122.8903274 42.6001805 -87.45
-122.8898103 42.2946826 -77.55
-122.8898103 42.2946826 -77.54
-122.8894841 41.5130292 -108.13
-122.8894841 41.5130292 -108.13
-122.8894845 41.6296916 -114.87
-122.8894845 41.6296916 -114.85
-122.888503 42.9641743 -87.1
-122.8878326 42.9055086 -84.31
-122.8859851 42.5238446 -78.79
-122.8848289 42.6631805 -89.16
-122.8838321 42.8691785 -79.56
-122.8778083 42.0291878 -97.8
-122.8778083 42.0293518 -97.82
-122.8778227 42.972173 -90.18
-122.8764886 42.1495162 -86.34
-122.8764886 42.1495162 -86.34
-122.8761505 42.3265163 -81.08
-122.8761514 42.3693467 -80.68
-122.876144 41.5806929 -116.78
-122.8759805 42.3265163 -81.12
-122.8759814 42.3691827 -80.64
-122.875974 41.5806929 -117.31
-122.8748026 41.278197 -104.3
-122.8748026 41.278197 -104.27
-122.8748154 42.5473477 -83.53
-122.8738214 42.3696827 -79.79
-122.8738214 42.3698467 -79.76
-122.8731617 42.8618436 -82.6
-122.8728131 41.3936954 -107.95
-122.8728131 41.3938634 -107.93
-122.8719912 42.8095109 -83.3
-122.8711513 42.3698468 -79.48
-122.8709813 42.3696828 -79.47
-122.8708306 42.7530123 -83.7
-122.8708263 42.5888477 -90.36
-122.870811 41.1446983 -113.74
-122.870811 41.1446983 -113.71
-122.8698308 42.7718448 -84.13
-122.8694764 41.8971889 -121.87
-122.8694889 42.6896816 -84.5
-122.8686609 42.7968462 -84.26
-122.868654 42.5051799 -81.65
-122.8678139 41.624191 -116.25
-122.8678139 41.624191 -116.24
-122.8658317 42.8966778 -92.87
-122.8648299 42.7340115 -85.21
-122.8644754 41.8341908 -120.9
-122.8644754 41.8341908 -120.91
-122.8644754 41.8345228 -121.79
-122.8644754 41.8345228 -121.81
-122.8644844 42.5236809 -82.82
-122.8628034 41.4945273 -110.27
-122.8628034 41.4945273 -110.31
-122.8619798 42.3131807 -76.25
-122.8618013 41.2015336 -112.81
-122.8618013 41.2015336 -112.84
-122.8611618 42.9351748 -95.07
-122.8611428 41.4135281 -111
-122.861144 41.6958564 -112.53
-122.8609736 41.5830281 -120
-122.8609736 41.5830281 -120.01
-122.8609728 41.4135281 -111.01
-122.860974 41.6956924 -112.91
-122.860974 41.7030242 -113.87
-122.860974 41.7030242 -113.83
-122.8609879 42.6635127 -89.39
-122.8606609 42.8276795 -85.3
-122.860644 41.6958564 -112.68
-122.8606431 41.4573611 -110.88
-122.860484 41.6956924 -112.88
-122.8604831 41.4571941 -110.86
-122.8601428 41.4138631 -111.02
-122.8599728 41.4136961 -111.02
-122.8594733 41.4945273 -110.38
-122.8594733 41.4945273 -110.38
-122.8594734 41.5191946 -105.97
-122.8594734 41.5191946 -105.94
-122.8578134 41.5411931 -107.36
-122.8578134 41.5411931 -107.3
-122.8578136 41.6096925 -119.37
-122.8578136 41.6098605 -119.39
-122.857814 41.7261907 -113.03
-122.857814 41.7265217 -113.82
-122.8574722 41.3396959 -109.11
-122.8569909 42.8500099 -85.21
-122.8556492 42.2936841 -82.24
-122.8554792 42.2936841 -82.22
-122.8548134 41.5521949 -110.37
-122.8548134 41.5521949 -110.41
-122.8523164 41.9376849 -119.79
-122.8523164 41.9378529 -119.75
-122.8511428 41.4575292 -111.84
-122.8509728 41.4575292 -111.84
-122.8494891 42.2981811 -83.98
-122.8494891 42.2981811 -83.98
-122.8488217 42.9613391 -95.65
-122.8484944 42.549179 -88.14
-122.8461472 42.0500201 -92.68
-122.8461426 41.4393607 -112.48
-122.8459772 42.0500201 -92.69
-122.8459725 41.4391967 -112.43
-122.8454888 42.7240137 -85.22
-122.8444896 42.7666801 -88.76
-122.8436425 41.4398607 -112.02
-122.8434725 41.4396967 -111.96
-122.8428121 41.3956948 -110.2
-122.8428121 41.3956948 -110.16
-122.8418236 42.5255121 -88.06
-122.8411429 41.5088612 -108.93
-122.8409829 41.5086972 -108.88
-122.8409832 41.6075258 -118.83
-122.8409832 41.6075258 -118.88
-122.8409832 41.6080258 -118.93
-122.8409832 41.6080258 -118.93
-122.8409974 42.6756818 -87.71
-122.8408301 42.8330124 -86.81
-122.8408278 42.6908488 -86.46
-122.8404846 42.5663491 -91.36
-122.8403087 42.2935164 -83.93
-122.8403087 42.2935164 -83.93
-122.8403181 42.7030138 -86.72
-122.8394731 41.5841954 -116.93
-122.8394731 41.5843594 -116.98
-122.8394733 41.6561926 -106.79
-122.8394733 41.6561926 -106.77
-122.8366551 42.592514 -94.04
-122.8364831 42.5128472 -85.36
-122.836142 41.4118615 -109.95
-122.8361435 41.7450234 -108.74
-122.835972 41.4116975 -110.01
-122.8359735 41.7450234 -108.71
-122.8358011 41.2905335 -102.95
-122.8358011 41.2905335 -102.96
-122.8349748 41.8525207 -115.08
-122.8349748 41.8525207 -115.1
-122.8346558 42.624847 -91.43
-122.8344832 41.6560246 -109.34
-122.8344832 41.6560246 -109.28
-122.8336568 42.6665149 -89.93
-122.8319862 42.64318 -92.19
-122.8314852 42.6040151 -93.85
-122.8311427 41.5388627 -108.4
-122.831143 41.6363602 -113.11
-122.8309727 41.5386957 -108.38
-122.830973 41.6361922 -113.15
-122.8308303 42.8911778 -97.8
-122.8294728 41.5590272 -108.72
-122.8294728 41.5590272 -108.72
-122.8294731 41.6801901 -107.33
-122.8294731 41.6803581 -107.24
-122.8284724 41.4830268 -113.07
-122.8284781 42.2845177 -83.99
-122.8284781 42.2845177 -83.94
-122.8283191 42.7841777 -90.21
-122.8278125 41.4995283 -114.39
-122.8253116 41.4005279 -107.06
-122.8253116 41.4005279 -107.07
-122.8244716 41.395531 -106.47
-122.8244716 41.395531 -106.48
-122.8243112 41.3610319 -106.29
-122.8243112 41.3610319 -106.3
-122.8236595 42.8431781 -94.61
-122.8228113 41.3741956 -106.22
-122.8228113 41.3743636 -106.2
-122.8219861 42.656013 -90.66
-122.8194829 41.6955248 -107.02
-122.8194829 41.6955248 -107.07
-122.8189733 41.7690236 -105.98
-122.8189733 41.7690236 -106
-122.8178296 42.8748432 -98.83
-122.8178108 41.3386976 -109.7
-122.8178108 41.3386976 -109.69
-122.8164841 42.5838473 -94.97
-122.8161429 41.7086894 -106.68
-122.8159729 41.7086894 -106.62
-122.8143136 42.5695153 -95.51
-122.8141474 42.2730171 -86.76
-122.8139874 42.2730171 -86.71
-122.8131546 42.6110152 -94.86
-122.8118228 42.5378454 -92.84
-122.8116522 42.5138475 -90.17
-122.8113128 41.7451915 -109.68
-122.8113128 41.7453555 -109.51
-122.8111425 41.6230248 -112.17
-122.8109725 41.6228608 -112.19
-122.8108269 42.70618 -92.96
-122.8104854 42.6485132 -92.17
-122.8099831 42.5546794 -95.2
-122.8069715 41.4496948 -102.67
-122.8069715 41.4498628 -103.11
-122.8066546 42.6203463 -95.07
-122.804647 42.2645184 -87.9
-122.804487 42.2645184 -87.87
-122.8044857 42.0501891 -96.19
-122.8044857 42.0503531 -96.21
-122.804493 42.5565145 -91.33
-122.804493 42.5565145 -91.31
-122.8028134 41.8201922 -106.38
-122.8028134 41.8201922 -106.41
-122.8014688 41.2037018 -120.73
-122.801145 41.9695183 -104.41
-122.800985 41.9695183 -105.01
-122.8001399 41.3100306 -115.3
-122.7994738 41.8656888 -105.84
-122.7994738 41.8658568 -105.8
-122.7994738 41.8661888 -105.95
-122.7994738 41.8663567 -105.82
-122.7986368 41.0433654 -105.98
-122.7986376 41.1083676 -121.82
-122.7984668 41.0432014 -106.02
-122.7984676 41.1082006 -122.38
-122.7974743 41.919188 -102.81
-122.7974743 41.919352 -103.12
-122.7971515 42.5061797 -94.32
-122.7964766 42.2570187 -88.79
-122.7964766 42.2570187 -88.81
-122.794812 42.5335166 -94.92
-122.7946586 42.8631785 -101.67
-122.7911418 41.5716964 -109.14
-122.791142 41.6208581 -102.68
-122.7909718 41.5716964 -109.08
-122.790972 41.6206941 -102.71
-122.7903235 42.6010135 -97.04
-122.7894806 42.4791786 -94.89
-122.7894846 42.6501803 -91.83
-122.7894762 42.2431807 -89.21
-122.7883162 42.2496805 -89.04
-122.7883162 42.2498485 -89.06
-122.7878114 41.485193 -104.29
-122.7878114 41.485193 -104.29
-122.7844813 42.5165138 -96.92
-122.7809686 41.2587024 -116.17
-122.7808193 42.9598396 -101.04
-122.7794847 42.0275233 -96.76
-122.7794847 42.0275233 -96.74
-122.7784811 41.4816951 -100.07
-122.7778179 42.8581777 -104.02
-122.777799 41.3036992 -113.74
-122.777799 41.3038672 -113.73
-122.7711417 41.7195235 -99.69
-122.7709817 41.7195235 -99.65
-122.7708156 42.2431808 -90.57
-122.7708156 42.2431808 -90.6
-122.7701513 42.5398489 -100.57
-122.7696367 41.1325352 -114.25
-122.7694667 41.1325352 -114.44
-122.7694723 41.8095241 -101.66
-122.7694723 41.8095241 -101.7
-122.76897 41.4091953 -97.7
-122.7678113 41.5900293 -106.84
-122.7678113 41.5900293 -106.87
-122.7676503 42.502183 -98.95
-122.7654972 42.846177 -104.01
-122.7646453 42.2353491 -91.26
-122.7644786 41.3111992 -118.4
-122.7644786 41.3113672 -118.29
-122.7644853 42.2351811 -91.27
-122.7633282 42.9256766 -104.24
-122.7554807 42.5391811 -100.14
-122.7548235 42.6631816 -95.82
-122.7494848 42.2196853 -90.3
-122.7494848 42.2198533 -90.41
-122.7478106 41.5391967 -95.28
-122.7478106 41.5393647 -95.34
-122.7478081 41.3191992 -115.14
-122.7478081 41.3193672 -115.14
-122.7478109 41.6346963 -93.78
-122.7478109 41.6346963 -93.75
-122.7476381 41.3196992 -115.27
-122.7474681 41.3196992 -115.24
-122.7473106 41.5386977 -95.2
-122.7473106 41.5388647 -95.15
-122.7469721 41.862194 -98.26
-122.7469721 41.862358 -98.21
-122.7469711 41.723696 -97.06
-122.7469711 41.723696 -97.06
-122.7428105 41.5516976 -96
-122.7428105 41.5518656 -96.04
-122.7428107 41.6510271 -96
-122.7428107 41.6510271 -95.96
-122.7424865 42.8563445 -102.5
-122.7416407 41.6510271 -95.5
-122.7414707 41.6510271 -95.4
-122.739828 42.9616778 -102.51
-122.7394733 42.0366913 -105.26
-122.7394733 42.0366913 -105.25
-122.7393145 42.2201853 -93.14
-122.7393145 42.2201853 -93.18
-122.7371503 42.5496832 -102.38
-122.7361407 41.728693 -94.02
-122.7359707 41.728693 -94.23
-122.7344877 42.951012 -66.56
-122.7334724 41.9491908 -95.19
-122.7334724 41.9493588 -95.31
-122.7328071 41.2887019 -117.52
-122.7328071 41.2887019 -117.48
-122.732808 41.3521998 -109.87
-122.732808 41.3523678 -109.92
-122.7296404 41.6735299 -102.44
-122.7294679 41.3526998 -110.12
-122.7294679 41.3526998 -110.14
-122.7294704 41.6735299 -102.41
-122.7294704 41.6756969 -102.29
-122.7294704 41.6758609 -102.35
-122.7274831 42.6898466 -99.59
-122.727306 41.2127016 -116.87
-122.727306 41.2128696 -116.76
-122.7258262 42.8671774 -102.44
-122.7253247 42.772182 -99.73
-122.7253078 41.3546988 -110.06
-122.72448 41.6120299 -89.87
-122.72448 41.6120299 -89.91
-122.7244904 42.5735143 -102.44
-122.7228025 41.999025 -102.04
-122.7228025 41.999025 -102.07
-122.7211399 41.5871974 -93.16
-122.7209699 41.5871974 -93.15
-122.7194674 41.3392002 -114.17
-122.7178179 42.4681829 -100.08
-122.7178179 42.4683469 -100.02
-122.7178077 41.3656997 -103.77
-122.7178077 41.3658677 -103.75
-122.7174874 42.9638447 -102.99
-122.7168076 41.3660317 -103.89
-122.7161436 42.1965199 -100.03
-122.7159836 42.1965199 -100.04
-122.7159935 42.7228475 -96.89
-122.7148098 41.6281968 -90.77
-122.7148098 41.6281968 -90.82
-122.7144669 41.3185356 -117.86
-122.7144669 41.3185356 -117.81
-122.7144698 41.6285288 -90.77
-122.7144698 41.6285288 -90.8
-122.714152 42.6598479 -96.48
-122.7128124 42.0426915 -108.17
-122.7128124 42.0428555 -108.12
-122.712485 42.8148453 -108.01
-122.7111345 41.1077022 -118.8
-122.7109645 41.1077022 -119.05
-122.7094834 42.193186 -100.54
-122.7094834 42.193186 -100.54
-122.70849 42.5810134 -103.2
-122.7073074 41.3722007 -99.97
-122.7073041 41.0842001 -124.76
-122.7073041 41.0842001 -124.76
-122.7073133 42.193685 -99.52
-122.7073133 42.193685 -99.55
-122.7061339 41.065366 -121.69
-122.7061344 41.1152023 -120.52
-122.7059639 41.065202 -121.74
-122.7059644 41.1152023 -120.47
-122.7056504 42.6006823 -105.12
-122.7053258 42.8810131 -101.34
-122.7044641 41.0865342 -124.33
-122.7044641 41.0865342 -124.29
-122.7031406 41.8590245 -96.04
-122.7029806 41.8590245 -96.01
-122.7019936 42.7493474 -105.06
-122.7011433 42.2105197 -102.59
-122.7009833 42.2105197 -102.59
-122.6978057 41.2757016 -113.02
-122.6978057 41.2757016 -112.97
-122.697813 42.1946851 -102.48
-122.697813 42.1948531 -102.37
-122.6967971 41.3770337 -98.41
-122.6967971 41.3770337 -98.42
-122.6963032 41.0155349 -115.39
-122.6963032 41.0155349 -115.42
-122.6963071 41.3773657 -98.67
-122.696142 42.0571914 -100.57
-122.6961393 41.6755292 -95.72
-122.695972 42.0571914 -100.51
-122.6959693 41.6755292 -95.7
-122.6953035 41.0467011 -116.74
-122.6953035 41.0467011 -116.74
-122.6947992 41.6751972 -95.7
-122.6947992 41.6753612 -95.62
-122.694477 41.3770337 -98.15
-122.694477 41.3770337 -98.17
-122.6944798 41.7936959 -94.03
-122.6944798 41.7936959 -94.05
-122.6928256 42.89118 -105.32
-122.6928098 41.7936959 -93.66
-122.6928098 41.7936959 -93.63
-122.6919642 41.1402037 -120.15
-122.6919642 41.1403677 -120.18
-122.6911509 42.6440132 -104.05
-122.6911342 41.1403678 -120.21
-122.6909642 41.1402038 -120.1
-122.6904812 42.6605151 -102.43
-122.6894686 41.5290319 -81.82
-122.6894686 41.5290319 -81.85
-122.6878086 41.5286959 -82.01
-122.6878086 41.5286959 -82.01
-122.6878093 41.7590286 -91.35
-122.6878093 41.7590286 -91.34
-122.6874868 42.9761773 -108.83
-122.6874693 41.7601956 -90.85
-122.6874693 41.7601956 -90.87
-122.6861386 41.5675292 -87.03
-122.6859686 41.5675292 -87
-122.6851533 42.7611805 -107.22
-122.6844685 41.5500316 -85.39
-122.6844685 41.5500316 -85.35
-122.6843068 41.3852006 -97.11
-122.6841571 42.9995108 -113.53
-122.6811396 41.8165266 -94.35
-122.6811398 41.8451931 -97.84
-122.6809696 41.8165266 -94.5
-122.6794824 42.1851864 -106.66
-122.6794824 42.1851864 -106.71
-122.6778163 42.4511814 -100.4
-122.6778163 42.4511814 -100.45
-122.6773189 42.5776839 -105.09
-122.6771402 41.9143597 -94.74
-122.6769702 41.9141917 -94.48
-122.6734665 41.3903656 -95.42
-122.6728235 42.8006818 -109.16
-122.6716498 42.6255166 -105.3
-122.6711346 41.2592042 -114.86
-122.6711509 42.6743481 -108.46
-122.6709646 41.2592042 -114.84
-122.6708249 42.891511 -107.49
-122.6664929 42.7780153 -110.15
-122.6661383 41.6868622 -87.28
-122.6659683 41.6866942 -87.17
-122.6644636 41.1692034 -119.03
-122.6644636 41.1693674 -119.1
-122.6644693 41.8451933 -87.7
-122.6644682 41.6565288 -62.97
-122.6624823 42.7496796 -114.46
-122.6621362 41.3992005 -89.83
-122.661298 41.6210295 -85.24
-122.661138 41.6211975 -85.99
-122.6611509 42.6876801 -110.64
-122.6596563 42.9911758 -112
-122.6588183 42.5780161 -105.15
-122.6578085 41.7816957 -93.17
-122.6578085 41.7818627 -93.22
-122.6553088 41.8316937 -96.85
-122.6553088 41.8318617 -96.71
-122.6551416 42.1815206 -106.14
-122.6549716 42.1815206 -106.15
-122.6527934 41.2007018 -105.69
-122.6527937 41.2347031 -111.1
-122.6527937 41.2347031 -111.05
-122.6527979 41.6956971 -89.52
-122.6527979 41.6956971 -89.49
-122.6511385 41.8003604 -91.76
-122.6509685 41.8001964 -91.9
-122.6508033 41.1957048 -118.43
-122.6508033 41.1957048 -118.44
-122.6494678 41.6956972 -89.52
-122.6494629 41.1437025 -109.53
-122.6494629 41.1438705 -109.67
-122.6491336 41.2347032 -113.46
-122.6489635 41.2347032 -113.5
-122.6484658 41.4021985 -84.6
-122.6484658 41.4023665 -84.59
-122.647811 42.1281891 -111.69
-122.647811 42.1281891 -111.72
-122.6466542 42.893011 -111.03
-122.6461357 41.4023665 -84.29
-122.6459757 41.4021985 -84.26
-122.6449813 42.1745208 -106.47
-122.6449813 42.1745208 -106.43
-122.6438165 42.5246838 -111.3
-122.6431395 41.9673568 -104.29
-122.6429695 41.9671928 -104.22
-122.6429662 41.4435337 -83.47
-122.6429663 41.4541994 -80.73
-122.6428071 41.5445313 -78.12
-122.6428071 41.5445313 -78.08
-122.6428098 42.0036925 -111.37
-122.6428098 42.0038605 -111.37
-122.6417972 41.5741977 -79.4
-122.6417972 41.5741977 -79.44
-122.6416345 41.3253682 -95.62
-122.6414744 41.3252012 -95.24
-122.6411369 41.5105321 -63.24
-122.6411371 41.5746977 -79.41
-122.6411359 41.4323649 -81.88
-122.6409669 41.5105321 -63.48
-122.6409671 41.5746977 -79.39
-122.6409659 41.4322009 -81.88
-122.6408118 42.760014 -116.39
-122.6384776 41.7301965 -93.95
-122.6384776 41.7303605 -93.99
-122.6384762 41.4563664 -78.1
-122.6383223 42.7926822 -113.77
-122.6383058 41.4322009 -82.15
-122.6383058 41.4323649 -82.14
-122.6381358 41.4322009 -82.45
-122.6378099 42.0306919 -116.3
-122.6378099 42.0308559 -116.33
-122.6378076 41.7326955 -95.39
-122.6378076 41.7326955 -95.42
-122.6378076 41.7331955 -95.59
-122.6378076 41.7331955 -95.6
-122.6378201 42.6881803 -111.38
-122.6378201 42.6881803 -111.36
-122.6376491 42.6448487 -117.21
-122.6371354 41.4052005 -82.58
-122.6364786 42.6273479 -115.53
-122.6354668 41.5285328 -77.21
-122.6354668 41.5285328 -77.2
-122.6353257 42.9975076 -114.69
-122.6351524 42.805847 -115.29
-122.6346375 41.7323635 -95.47
-122.6344668 41.5286968 -76.29
-122.6344668 41.5286968 -76.27
-122.63447 42.0656909 -114.17
-122.63447 42.0658589 -114.19
-122.6344675 41.7321955 -95.41
-122.6342956 41.4226982 -80.75
-122.6316353 41.4115334 -80.59
-122.6311407 42.1585234 -108.36
-122.6311359 41.4573654 -76.32
-122.6311376 41.7688635 -90.77
-122.6309807 42.1585234 -108.37
-122.6309759 41.4571984 -76.34
-122.6309776 41.7686955 -90.8
-122.6308059 41.4571984 -76.23
-122.6308059 41.4573654 -76.27
-122.6303059 41.4575334 -76.57
-122.6299827 42.8328464 -115.18
-122.6294706 42.1543535 -110.7
-122.6294706 42.1545215 -110.69
-122.6291497 42.6861814 -117.74
-122.6277922 41.1432029 -107.96
-122.6277922 41.1432029 -107.98
-122.6274924 42.8183477 -116.96
-122.6261392 41.9981901 -110.67
-122.6259692 41.9981901 -110.73
-122.6246318 41.0800354 -85.04
-122.6244791 41.9946922 -109.56
-122.6244791 41.9948562 -109.58
-122.6244718 41.0800354 -84.96
-122.6228069 41.6761968 -89.93
-122.6228069 41.6763608 -89.94
-122.6224704 42.1520226 -108.86
-122.6224704 42.1520226 -108.82
-122.6219688 41.9726897 -105.75
-122.6211438 42.4155187 -112.88
-122.621147 42.5795156 -114.57
-122.6211357 41.4628663 -71.83
-122.6209738 42.4155187 -112.84
-122.6209836 42.8976799 -114.63
-122.6199712 41.0007009 -111.18
-122.6199712 41.0007009 -111.22
-122.6198225 42.8423452 -114.68
-122.6194815 42.7841796 -119.16
-122.6191466 42.5671828 -101.34
-122.6191479 42.6211832 -116.4
-122.6188159 42.5361851 -112.05
-122.6178102 42.1415209 -106.7
-122.6159809 42.7563483 -124.84
-122.6154818 42.8056791 -116.57
-122.6154629 41.2812034 -98
-122.6154629 41.2812034 -98.03
-122.6149679 41.882192 -88.7
-122.6149679 41.88236 -88.7
-122.6144662 41.5535306 -76.43
-122.6144662 41.5535306 -76.4
-122.6136495 42.6968474 -120.03
-122.6133227 42.8620127 -113.57
-122.6127996 42.1020211 -108.51
-122.6127996 42.1020211 -108.48
-122.6096469 42.5915166 -113.03
-122.6094667 41.7386955 -92.75
-122.6094667 41.7388595 -92.75
-122.6091509 42.7676821 -125.8
-122.60898 42.7276811 -128.62
-122.6086353 41.4643653 -69.74
-122.6084659 41.5466988 -77.36
-122.606139 42.0531906 -120.82
-122.6061392 42.0733591 -111.9
-122.605979 42.0531907 -120.89
-122.6042932 41.3287035 -84.69
-122.6042932 41.3288675 -84.72
-122.6031382 41.9725258 -106.61
-122.6028082 41.9726898 -106.3
-122.6021357 41.5442 -77.93
-122.6019827 42.8785113 -114.56
-122.6019651 41.4670323 -68.77
-122.6019651 41.4672003 -68.3
-122.6018009 41.0337024 -93.38
-122.6018009 41.0337024 -93.41
-122.6011362 41.6786959 -87.65
-122.6011314 41.1390383 -101.62
-122.600969 42.076525 -116.98
-122.6009662 41.6786959 -87.75
-122.6009614 41.1390383 -101.78
-122.6006396 42.1383552 -108.19
-122.6004696 42.1381872 -108.11
-122.6001458 42.5578491 -115.53
-122.5994728 41.3137039 -87.27
-122.5994728 41.3138679 -87.37
-122.5989752 42.5360174 -115.05
-122.5934636 41.3826993 -70.52
-122.5932948 41.4690313 -66.88
-122.5923129 42.9063466 -118.9
-122.5916368 41.8320305 -84.47
-122.5914668 41.8320305 -84.41
-122.5912966 41.8090281 -86.46
-122.5912966 41.8090281 -86.5
-122.5904653 41.5420342 -79.64
-122.5901314 41.206036 -103.36
-122.5899714 41.206036 -103.31
-122.5893204 42.777516 -126.28
-122.5878052 41.5401993 -81.02
